
start
-1.152935,-0.791000,-1.935300,1.144300,0.000000,0.016473,0.128349,-3.023296,21.334248,-0.015527,1.689200,-0.996300,2.685500,0.013889,0.087266,0.295408,2.263041,17.740120,-0.110778,0.034400,-0.488500,0.522900,0.000000,0.013287,0.115271,-1.248496,4.140472,-10.441483,75.698898,-54.229698,129.928589,16.737846,528.285278,22.984457,0.668045,4.532937,4.403431,45.120201,-8.712800,53.833000,6.944445,103.809479,10.188694,1.465213,5.214342,-1.824600,100.891098,-122.741699,223.632797,38.763889,2590.776611,50.899673,0.487423,2.762297,
-1.331971,-0.300500,-2.365200,2.064700,0.034694,0.207292,0.455293,-0.116002,2.800156,-0.169059,2.642100,-3.193600,5.835700,0.148980,0.525367,0.724822,-1.021423,11.195412,-0.239496,0.537100,-0.799800,1.336900,0.000000,0.045529,0.213374,0.245597,5.404881,-10.076882,78.582802,-134.002701,212.585510,31.432653,1672.488892,40.896072,-0.643489,3.358115,-5.681919,39.108299,-41.214001,80.322296,15.073469,394.148865,19.853182,0.218319,2.711069,-6.959908,310.089111,-218.002304,528.091431,127.338776,24509.804688,156.556076,0.901530,2.549694,
-1.336184,0.147200,-2.521700,2.668900,0.096386,0.280946,0.530043,-0.137178,3.381040,-0.153495,4.398400,-3.693100,8.091499,0.206827,0.840856,0.916982,0.848729,15.782095,-0.221421,0.586200,-0.731200,1.317400,0.000000,0.045734,0.213856,1.044232,6.792624,-3.229476,93.566902,-133.010895,226.577789,31.323294,1681.173340,41.002113,-0.350093,3.543169,0.630090,65.307602,-38.360600,103.668198,15.285141,553.653442,23.529842,1.257023,4.312578,-2.825262,324.844391,-220.840500,545.684875,128.512054,25021.470703,158.181763,0.925607,2.610376,
-1.454239,0.163300,-2.742700,2.906000,0.099515,0.379304,0.615876,-0.128645,2.819607,-0.172369,3.788600,-4.225600,8.014200,0.330097,1.215137,1.102332,-0.653161,9.250803,-0.261454,1.007600,-0.783400,1.791000,0.021845,0.087722,0.296179,1.726712,8.861833,-2.082899,91.781601,-135.971100,227.752701,38.427185,2359.762451,48.577385,-0.425122,2.692496,1.289701,61.202999,-39.138802,100.341797,14.587379,433.556305,20.822016,1.031167,4.079631,-4.315958,354.843109,-277.893097,632.736206,156.182037,34271.363281,185.125259,0.767959,2.237748,
-1.508119,0.530800,-3.133300,3.664100,0.157635,0.464378,0.681453,-0.081944,3.561057,-0.193544,2.681400,-4.411100,7.092500,0.426108,1.547552,1.244007,-1.378273,6.806194,-0.252886,1.518100,-1.214100,2.732200,0.022167,0.173721,0.416799,1.263357,8.745615,-0.782143,123.214699,-193.237305,316.451996,45.233990,3058.350586,55.302357,-0.277999,3.618486,0.930863,58.639500,-45.440701,104.080200,13.487685,390.608063,19.763807,0.607035,4.134976,-5.489575,410.461395,-303.665192,714.126587,161.332520,38256.171875,195.591843,0.837892,2.454055,
-1.471640,0.768100,-3.281200,4.049300,0.210526,0.533046,0.730100,-0.111536,3.727169,-0.204900,4.357400,-5.066200,9.423599,0.370813,1.478708,1.216021,-0.708333,10.041248,-0.283751,1.289600,-1.049100,2.338700,0.038278,0.153733,0.392089,1.266930,7.248550,2.181467,131.454498,-128.036499,259.490997,42.437798,2734.982178,52.297058,0.151525,2.858172,0.168027,67.428596,-44.448898,111.877495,13.569378,436.718933,20.897821,1.374230,5.237220,-6.669941,405.975311,-289.794891,695.770203,153.858856,35776.703125,189.147308,0.868044,2.548603,
-1.353826,0.175500,-2.607700,2.783200,0.138528,0.366611,0.605484,-0.078780,2.893109,-0.187664,4.911900,-3.655800,8.567700,0.266234,1.062252,1.030656,0.962957,13.756269,-0.251479,1.179400,-0.992700,2.172100,0.034632,0.104507,0.323275,1.573397,9.680794,-1.857450,126.678497,-161.468506,288.147003,39.478355,2755.966553,52.497299,-0.308022,3.541850,-0.936330,62.698399,-40.496799,103.195198,16.677488,577.175415,24.024475,1.267418,3.934689,-6.980279,359.222412,-261.077911,620.300293,140.093079,30111.103516,173.525513,0.894762,2.604123,
-1.317273,-0.016800,-2.782000,2.765200,0.120763,0.328952,0.573543,-0.546535,3.595563,-0.153386,3.683300,-4.216800,7.900100,0.201271,0.786104,0.886625,-0.843574,13.976690,-0.195965,0.714800,-0.865000,1.579800,0.000000,0.067556,0.259915,0.891826,6.264738,2.321309,104.141197,-143.981903,248.123108,28.807203,1515.656128,38.931427,-0.884568,5.279001,6.106977,51.116901,-31.112700,82.229599,14.908898,383.626007,19.586372,0.217009,2.612942,-1.981991,338.867188,-224.517807,563.385010,129.487289,25849.919922,160.779099,0.906426,2.645914,
-1.318937,-0.134000,-2.498300,2.364300,0.096386,0.260543,0.510434,-0.378105,3.263422,-0.135531,3.309300,-3.550500,6.859800,0.212851,0.730930,0.854945,-0.433644,10.280223,-0.240253,1.253900,-0.798600,2.052500,0.016064,0.073129,0.270425,2.426029,16.177731,-0.770509,84.579498,-155.944794,240.524292,32.893574,1880.144287,43.360630,-0.833312,4.193078,-1.546216,64.300499,-40.725700,105.026199,14.801205,495.176971,22.252573,1.076330,4.311848,-7.239716,322.647095,-230.651901,553.299011,122.489960,23961.265625,154.794266,0.960901,2.769486,
-1.313888,0.422900,-2.494100,2.917000,0.050000,0.273026,0.522519,0.168053,4.143363,-0.136135,2.813500,-3.651900,6.465400,0.152083,0.593351,0.770293,-1.233575,12.662324,-0.235690,1.003700,-0.714600,1.718300,0.018750,0.061126,0.247236,2.375448,13.625799,-2.115880,71.517899,-116.012604,187.530502,29.510416,1303.631470,36.105839,-0.677072,2.931482,2.842224,65.399200,-36.712601,102.111801,16.352083,562.675598,23.720783,0.785960,3.633967,-1.573037,316.574097,-213.882401,530.456482,122.829170,23210.472656,152.349838,0.883580,2.581969,
-1.324701,0.055900,-2.455800,2.511700,0.082500,0.312021,0.558588,0.055776,2.802879,-0.147493,2.501200,-3.226300,5.727500,0.160000,0.624701,0.790380,-0.931019,9.261295,-0.203145,0.652800,-0.800000,1.452800,0.000000,0.052219,0.228514,0.990600,6.945426,-7.725411,83.221397,-117.370598,200.591995,32.812500,1766.523926,42.030037,-0.333638,2.773367,5.805311,63.308701,-33.294701,96.603401,18.357500,581.507019,24.114456,0.811807,3.151213,7.304564,300.384491,-205.062897,505.447388,138.187500,26656.009766,163.266678,0.595687,2.001134,
start
-1.090794,0.627400,-6.147900,6.775300,0.134202,0.433330,0.658278,-2.917530,22.818193,-0.261578,3.470200,-6.828100,10.298300,0.112730,0.582230,0.763040,-3.681518,41.547497,-0.167816,1.160600,-2.532000,3.692600,0.029908,0.083479,0.288928,-3.183625,34.599667,-8.712569,135.711700,-247.619598,383.331299,20.255367,1441.442017,37.966328,-1.462153,12.891809,-2.074789,80.047600,-99.243202,179.290802,11.767638,421.821503,20.538294,-0.855681,8.724273,-3.589280,183.807404,-244.842499,428.649902,25.249233,1862.928345,43.161655,-0.237613,9.398193,
-1.102415,0.764600,-6.194300,6.958900,0.164983,0.612819,0.782828,-3.427688,24.313763,-0.224548,2.949200,-7.768600,10.717800,0.165825,0.766862,0.875707,-4.176758,41.889462,-0.132632,1.228500,-1.401600,2.630100,0.034512,0.068704,0.262115,-0.115701,15.647423,-3.432382,136.962906,-260.620087,397.583008,13.326599,1204.389526,34.704315,-1.442207,20.242138,-1.045949,62.393200,-99.975601,162.368805,7.262626,245.212418,15.659260,-1.699118,15.032841,-2.860946,203.872696,-307.312012,511.184692,27.805555,2537.197998,50.370605,-0.578762,11.220222,
-1.116673,1.275100,-5.601300,6.876400,0.110602,0.372312,0.610174,-3.389353,28.329922,-0.181466,3.332800,-7.997300,11.330100,0.096204,0.520881,0.721721,-6.268283,76.678093,-0.108105,3.488000,-1.642600,5.130600,0.032068,0.115663,0.340093,5.174108,70.010849,-4.143936,116.027802,-250.427200,366.455017,10.445026,707.765137,26.603855,-2.078437,32.218227,-0.490019,53.802502,-123.794601,177.597107,4.840969,163.662537,12.793066,-2.858512,35.549473,-4.157721,176.254303,-310.607910,486.862213,22.062828,1906.488525,43.663353,-1.174140,16.534773,
-0.866715,1.580100,-4.732400,6.312500,0.410000,1.389516,1.178777,-0.853847,5.546612,-0.382515,1.940400,-3.822800,5.763200,0.246667,0.946026,0.972638,-1.230363,7.787865,-0.080916,0.905000,-2.127700,3.032700,0.080000,0.312044,0.558609,-1.116279,6.558035,-2.007498,134.399399,-131.149307,265.548706,39.950001,3517.984131,59.312595,-0.028438,3.211350,1.450351,38.879398,-52.368198,91.247597,13.416667,380.503296,19.506495,-1.069901,3.911217,12.646535,220.611603,-200.973495,421.585083,61.130001,7528.004395,86.764076,-0.063104,3.767062,
-1.106806,1.580100,-6.750000,8.330100,0.151581,0.595471,0.771668,-2.854808,23.656916,-0.207835,5.326200,-5.121300,10.447500,0.106870,0.490496,0.700354,-0.300993,34.579422,-0.061842,2.663100,-2.127700,4.790800,0.041439,0.137881,0.371323,1.929659,25.885698,-2.482181,134.399399,-274.124115,408.523499,14.245365,1159.316895,34.048744,-1.569019,20.122297,-0.469246,38.879398,-152.862503,191.741898,5.425845,180.060867,13.418676,-4.926455,45.595024,-4.193025,220.611603,-350.875885,571.487488,23.847874,2660.715088,51.582119,-1.502495,16.931290,
-1.073266,0.738000,-7.998000,8.736000,0.412500,1.922543,1.386558,-2.903659,14.161010,-0.289731,5.014900,-5.742900,10.757800,0.415000,2.027664,1.423961,-0.541014,10.459888,-0.055166,1.915500,-1.176500,3.092000,0.085000,0.279618,0.528790,1.508892,8.762568,2.242887,107.818604,-237.289398,345.108002,32.452499,2596.891602,50.959705,-1.027491,8.325157,-1.354338,45.639000,-98.068199,143.707199,16.150000,532.279907,23.071192,-0.778859,5.519150,-11.028936,221.755997,-370.437592,592.193604,60.639999,7357.413574,85.775368,-0.358366,6.208613,
start
-1.061040,-0.229700,-2.452900,2.223200,0.011869,0.128980,0.359137,0.011294,5.060340,-0.308487,0.245400,-1.850800,2.096200,0.035608,0.123245,0.351062,-1.979288,8.115917,-0.203719,0.654500,-1.358600,2.013100,0.011869,0.049564,0.222629,-0.711046,12.480447,0.380584,176.834106,-101.440399,278.274506,26.170624,1990.984985,44.620453,1.037621,7.459126,-0.006658,30.334499,-18.722500,49.056999,9.001484,136.353088,11.677032,0.587553,2.607193,-2.234137,119.247398,-86.120598,205.367996,43.065281,2760.819092,52.543499,0.658636,2.606989,
-0.928232,-0.418200,-1.826200,1.408000,0.000000,0.078309,0.279838,-0.722782,4.028769,-0.366831,0.245800,-2.306900,2.552700,0.021505,0.112501,0.335412,-4.074362,24.449791,-0.160867,0.037100,-0.913600,0.950700,0.000000,0.026481,0.162730,-2.118416,10.425574,-13.998881,129.501297,-82.687401,212.188690,36.271507,2446.796631,49.465107,1.111411,4.203612,-3.563044,30.456499,-28.243999,58.700500,10.900537,184.609146,13.587095,-0.371360,2.211650,-1.351098,93.536400,-119.903603,213.440002,53.276882,3929.600830,62.686527,0.109851,1.861016,
-1.024959,-0.418200,-1.826200,1.408000,0.000000,0.030862,0.175675,0.765356,7.621552,-0.230675,0.245800,-2.306900,2.552700,0.015180,0.054469,0.233385,-5.417481,48.093498,-0.230177,0.037100,-0.913600,0.950700,0.000000,0.012770,0.113003,-0.935839,12.135834,-10.653591,75.317398,-82.687401,158.004791,14.009488,495.025452,22.249166,-1.291228,5.845742,-1.316771,30.456499,-28.243999,58.700500,6.000000,83.458260,9.135550,-0.822235,4.726464,3.647648,93.536400,-96.969597,190.505997,23.563568,1204.805298,34.710304,0.558343,4.603820,
-1.062812,-0.529500,-2.243400,1.713900,0.008491,0.033218,0.182258,-2.138642,16.963686,-0.316675,0.171400,-1.042200,1.213600,0.000000,0.028935,0.170103,-0.979166,6.369377,-0.152451,0.149400,-0.545900,0.695300,0.000000,0.011453,0.107016,0.317531,4.377148,-5.660335,67.199699,-51.330601,118.530304,18.053774,624.820557,24.996410,0.489309,3.288357,-2.202799,14.267000,-17.334000,31.601000,4.924528,45.047928,6.711775,-0.105499,2.410643,-7.592645,51.269501,-90.850800,142.120300,26.146227,1173.912109,34.262402,-0.153146,2.881474,
-1.117280,0.414300,-3.406000,3.820300,0.141791,0.518016,0.719733,-0.389207,3.672881,-0.270419,1.139600,-3.188000,4.327600,0.144279,0.595691,0.771810,-1.474023,6.186529,-0.288942,3.515400,-3.775100,7.290500,0.149254,0.668479,0.817605,0.166339,16.887461,-5.740486,203.063995,-161.438004,364.502014,50.034824,5327.099609,72.986984,0.407526,4.372115,-14.281129,64.147903,-95.992996,160.140900,15.542289,554.667664,23.551384,0.119119,4.963552,-8.433166,147.079498,-181.442307,328.521790,61.325871,7232.812012,85.045944,-0.276321,2.776208,
-1.069677,0.084700,-2.644000,2.728700,0.102500,0.403184,0.634968,-0.196457,2.770378,-0.261087,1.416300,-5.572300,6.988600,0.162500,0.857123,0.925809,-3.639284,22.119528,-0.267176,3.183300,-4.254900,7.438200,0.150000,0.693589,0.832820,-1.164095,17.957609,-7.462997,93.612701,-153.152496,246.765198,35.314999,2537.363525,50.372250,-1.445203,4.670451,-1.175692,33.264198,-109.085098,142.349304,9.320000,248.722885,15.770950,-2.987588,22.896826,-2.380441,166.274994,-202.255203,368.530212,60.840000,7054.392090,83.990425,-0.352190,3.121811,
-1.088609,0.071800,-3.439500,3.511300,0.111702,0.523278,0.723379,-0.514271,3.757787,-0.253171,0.715300,-3.182900,3.898200,0.063830,0.442534,0.665232,-1.814939,8.961274,-0.250331,3.928700,-3.512700,7.441400,0.156915,0.687404,0.829098,1.243172,19.500746,-4.175750,108.962997,-178.527802,287.490784,38.625000,2754.677246,52.485020,-0.569080,3.672400,-1.838037,86.273201,-62.133801,148.406998,11.252660,279.338043,16.713409,0.826197,11.618999,-7.623596,151.321396,-196.319595,347.640991,66.946808,7711.099609,87.812866,-0.195157,2.621488,
-1.124848,0.798800,-7.011000,7.809800,0.412500,1.312776,1.145764,-2.653629,14.663425,-0.226457,0.929900,-3.007100,3.937000,0.120000,0.457258,0.676208,-1.440626,7.260937,-0.182522,6.566400,-2.168700,8.735100,0.162500,1.134447,1.065104,4.859796,32.623489,2.705383,123.886101,-220.275894,344.161987,43.639999,4265.835449,65.313362,-1.040144,4.678261,-5.078238,97.228996,-77.560402,174.789398,14.135000,443.196655,21.052237,0.778325,9.429745,-4.062313,192.489594,-267.913788,460.403381,77.180000,11732.583984,108.317055,-0.429544,3.062063,
start
-30429667508838020939776.000000,26.782503,-3896060722988890344914944.000000,3896060722988890344914944.000000,-2147483648.000000,inf,inf,-nan,-nan,-0.101060,0.824200,-1.114000,1.938200,0.006270,0.048058,0.219222,-0.656589,11.997629,-0.232132,0.696500,-0.833500,1.530000,0.000000,0.016322,0.127759,1.077332,24.057613,-3.697852,37.826500,-76.370201,114.196701,11.591693,263.818329,16.242485,-0.420179,4.849624,-0.935546,30.685400,-23.284901,53.970299,6.088558,80.451088,8.969453,1.384304,5.136508,-8.292072,131.744400,-82.351700,214.096100,26.287617,1946.190430,44.115650,1.798387,6.182882,
-0.963497,-0.233400,-1.314000,1.080600,0.000000,0.082137,0.286596,0.982481,3.114535,-0.463934,0.267600,-0.817600,1.085200,0.000000,0.063119,0.251234,0.898069,3.290316,-0.157566,0.040300,-0.312000,0.352300,0.000000,0.006338,0.079612,0.664485,3.401841,-5.114877,35.034199,-29.098499,64.132698,13.549689,293.780548,17.140028,0.757411,2.635107,3.962163,23.391701,-13.931300,37.323002,11.077640,153.270935,12.380264,0.076593,1.285543,61.256516,154.846207,-45.425400,200.271606,65.878883,5328.949707,72.999657,-0.158461,1.436040,
-1.120933,-0.761500,-2.522700,1.761200,0.046243,0.124525,0.352882,-2.836828,10.680980,-0.209261,1.522000,-2.522200,4.044200,0.092486,0.288408,0.537036,-0.712031,11.380811,-0.262244,1.229000,-1.358600,2.587600,0.046243,0.120274,0.346806,0.599490,11.564032,4.077935,59.082001,-85.678101,144.760101,16.395954,580.732788,24.098398,-1.721265,6.818148,1.006418,25.848400,-64.590500,90.438904,6.708093,141.939819,11.913850,-2.516543,13.980172,-42.109467,4.959100,-104.919403,109.878502,21.017342,715.883484,26.755999,-0.220800,2.543985,
-1.079515,-0.129600,-2.756100,2.626500,0.030909,0.171095,0.413636,-0.982822,7.235677,-0.340936,1.543200,-1.328400,2.871600,0.030909,0.196765,0.443582,1.743959,8.317074,-0.245205,1.195100,-2.246800,3.441900,0.043636,0.124272,0.352522,-1.806603,19.667126,1.444539,91.537498,-146.438599,237.976105,25.609091,1349.715820,36.738480,-0.805355,5.341085,-3.927665,43.792702,-86.685204,130.477905,19.970909,659.970398,25.689890,-0.139856,2.838111,-3.345131,199.310303,-158.279404,357.589722,83.547272,10313.096680,101.553421,0.665498,2.249001,
-1.111014,-0.128400,-3.055200,2.926800,0.044280,0.224174,0.473470,-1.381341,7.117278,-0.326615,1.943800,-1.038600,2.982400,0.042435,0.232496,0.482178,1.709024,8.222880,-0.229211,1.552500,-1.760300,3.312800,0.027675,0.102082,0.319503,1.042805,21.419542,-0.302728,102.554298,-90.698196,193.252502,26.944649,1513.262573,38.900677,0.167825,3.746221,-2.438419,41.275002,-79.940804,121.215805,17.300737,509.937683,22.581800,-0.229363,3.432449,-6.652800,208.007797,-161.819504,369.827301,82.640221,10799.835938,103.922256,0.755028,2.486484,
-1.101509,-0.114500,-4.446000,4.331500,0.063158,0.330166,0.574601,-3.899578,24.587187,-0.349058,1.493900,-1.654300,3.148200,0.084211,0.327789,0.572528,1.422233,5.920387,-0.215075,0.735100,-2.000500,2.735600,0.021053,0.110371,0.332222,-2.803204,19.180155,-2.907921,46.508801,-88.058502,134.567307,25.100000,1040.903809,32.263042,-0.689519,2.853533,-4.786893,38.177502,-106.857300,145.034805,18.799999,640.990479,25.317789,-0.568296,4.863055,5.173692,174.774200,-208.541901,383.316101,99.139473,12200.280273,110.454880,0.249015,1.667175,
-1.165224,0.920700,-4.446000,5.366700,0.212500,0.624606,0.790320,-0.762644,6.468429,-0.379579,2.498000,-2.243700,4.741700,0.310000,0.970008,0.984890,0.750090,4.268597,-0.234220,1.036600,-1.070600,2.107200,0.042500,0.130876,0.361768,1.186870,6.339628,-4.565822,72.463997,-200.942993,273.406982,33.240002,2037.854004,45.142597,-1.346979,6.381744,2.396547,67.459099,-70.907600,138.366699,21.777500,861.449280,29.350456,0.744623,3.401430,-25.144522,259.994507,-208.541901,468.536407,101.790001,15664.416016,125.157562,1.022160,2.778361,
start
-1.214218,-0.516800,-2.022500,1.505700,0.000000,0.070586,0.265680,-0.474890,4.647643,-0.064478,1.720200,-0.997100,2.717300,0.012232,0.133170,0.364925,0.734797,9.275992,-0.110158,0.217000,-0.449700,0.666700,0.000000,0.011269,0.106156,-0.048702,5.250626,-3.259570,73.699997,-105.255096,178.955093,26.314985,1398.425537,37.395527,-0.637748,3.528325,1.081065,46.447800,-28.152500,74.600296,9.325688,202.931305,14.245396,0.671463,3.981885,-3.730387,254.425003,-142.791702,397.216705,79.698776,10962.162109,104.700348,1.235237,3.444179,
-1.200583,-0.334000,-1.765400,1.431400,0.000000,0.083756,0.289407,0.345489,3.877352,-0.020977,1.760700,-0.580800,2.341500,0.012579,0.080745,0.284156,3.170459,20.837324,-0.053516,0.674800,-1.181400,1.856200,0.012579,0.086244,0.293673,-0.171735,5.465257,32.416264,189.071701,-90.209999,279.281708,40.094341,2346.033691,48.435871,0.606584,3.506254,9.024068,118.011497,-35.629299,153.640793,25.138365,1245.136841,35.286495,1.508146,4.735315,-1.202558,216.430695,-132.324203,348.754883,82.720123,10403.643555,101.998253,0.946182,2.635315,
-1.222704,-0.463900,-2.125700,1.661800,0.000000,0.093605,0.305950,-0.665230,4.519057,-0.008444,1.848900,-1.004400,2.853300,0.011396,0.100632,0.317225,1.764601,15.875146,-0.125527,0.349400,-0.674300,1.023700,0.000000,0.025204,0.158758,0.001613,4.617273,8.001460,175.064102,-115.219101,290.283203,29.484331,2258.294434,47.521515,0.816546,5.932472,3.589054,61.111500,-25.680500,86.792000,15.009972,395.087036,19.876797,1.378733,3.792746,-8.136300,260.391205,-153.961197,414.352417,76.212250,10899.871094,104.402451,1.338191,3.816519,
-1.156567,-0.448700,-1.658900,1.210200,0.000000,0.048540,0.220317,0.640228,4.658218,-0.035805,1.338600,-0.723600,2.062200,0.010638,0.045554,0.213433,2.323022,20.586847,-0.060910,0.520500,-0.960900,1.481400,0.000000,0.059858,0.244658,0.078950,4.717168,25.749224,151.519806,-72.982803,224.502609,34.454788,2042.113892,45.189754,0.961492,3.291143,7.755390,94.177200,-40.252701,134.429901,21.340425,851.817322,29.185909,1.302136,4.113663,-1.839980,186.004593,-122.863800,308.868408,64.851067,6900.387695,83.068573,0.993671,2.938096,
-1.187221,-0.537400,-1.901900,1.364500,0.000000,0.063712,0.252412,-0.268141,4.295284,-0.006899,1.487100,-0.584500,2.071600,0.021622,0.083989,0.289808,2.438421,14.687158,-0.136242,0.512900,-0.428200,0.941100,0.000000,0.016493,0.128423,1.186758,8.964996,5.445161,113.388100,-122.711197,236.099304,29.017567,1871.278198,43.258274,-0.168259,3.945804,-0.529106,29.571501,-29.190100,58.761600,6.778378,94.883453,9.740814,0.672432,4.302562,-8.547379,234.497101,-136.764496,371.261597,67.329727,8557.656250,92.507599,1.354760,3.914851,
-1.174426,-0.550300,-1.613800,1.063500,0.000000,0.042887,0.207091,0.411715,4.224831,-0.036160,1.230500,-0.644000,1.874500,0.011461,0.051858,0.227722,1.817033,12.785577,-0.057246,0.642300,-0.839800,1.482100,0.000000,0.069507,0.263642,0.475684,4.111134,30.703295,162.658707,-62.683102,225.341812,35.773640,1993.391357,44.647411,0.841943,3.088694,12.399912,98.892197,-30.944799,129.836990,21.246418,818.465637,28.608839,1.359682,4.414104,0.806364,196.609497,-114.822403,311.431885,68.177650,7615.123047,87.264671,1.058800,2.949838,
-1.177299,-0.640600,-1.642100,1.001500,0.000000,0.042954,0.207254,0.097772,3.581292,-0.009189,2.595900,-0.541700,3.137600,0.031414,0.130950,0.361870,4.551948,31.650539,-0.145550,0.423300,-0.561800,0.985100,0.000000,0.030770,0.175413,0.409002,3.997393,3.275119,97.595200,-175.277695,272.872894,32.623035,2580.748535,50.801067,-1.386181,5.577552,1.868440,36.285400,-17.990101,54.275501,7.973822,133.584625,11.557881,1.306620,4.340067,-6.878412,196.655304,-141.326904,337.982208,68.240837,7973.469727,89.294289,0.983071,2.983112,
