1496712117.6153678894,1496712117.6279549599, -1.1426, -0.1287, -0.0779, -5.8899, -3.2806, -6.3477
1496712117.6281080246,1496712117.6315720081, -1.1426, -0.1287, -0.0779, -6.0730, -3.2806, -6.3477
1496712117.6316630840,1496712117.6346991062, -1.1426, -0.1287, -0.0779, -6.0730, -3.2806, -6.3477
1496712117.6347770691,1496712117.6371800900, -1.1426, -0.1287, -0.0779, -6.0730, -3.2806, -6.3477
1496712117.6372509003,1496712117.6396570206, -1.1426, -0.1287, -0.0779, -6.1798, -3.2501, -6.1951
1496712117.6397259235,1496712117.6421270370, -1.1426, -0.1287, -0.0779, -6.1798, -3.2501, -6.1951
1496712117.6421959400,1496712117.6445798874, -1.1409, -0.1265, -0.0737, -6.1798, -3.2501, -6.1951
1496712117.6446499825,1496712117.6469240189, -1.1409, -0.1265, -0.0737, -6.1798, -3.2501, -6.1951
1496712117.6469929218,1496712117.6492669582, -1.1409, -0.1265, -0.0737, -6.4545, -3.7231, -6.3629
1496712117.6493360996,1496712117.6516189575, -1.1409, -0.1265, -0.0737, -6.4545, -3.7231, -6.3629
1496712117.6516869068,1496712117.6540560722, -1.1409, -0.1265, -0.0737, -6.4545, -3.7231, -6.3629
1496712117.6541249752,1496712117.6565299034, -1.1409, -0.1265, -0.0737, -6.4545, -3.7231, -6.3629
1496712117.6565990448,1496712117.6590030193, -1.1409, -0.1265, -0.0737, -6.4545, -3.7231, -6.4240
1496712117.6590731144,1496712117.6614820957, -1.1409, -0.1265, -0.0737, -6.5918, -3.5858, -6.4240
1496712117.6615519524,1496712117.6639320850, -1.1409, -0.1338, -0.0835, -6.5918, -3.5858, -6.4240
1496712117.6640028954,1496712117.6662850380, -1.1394, -0.1338, -0.0835, -6.5918, -3.5858, -6.4240
1496712117.6663548946,1496712117.6689310074, -1.1394, -0.1338, -0.0835, -6.5918, -3.5858, -6.4240
1496712117.6690020561,1496712117.6712880135, -1.1394, -0.1338, -0.0835, -6.1493, -3.3875, -6.5765
1496712117.6713590622,1496712117.6737000942, -1.1394, -0.1338, -0.0835, -6.1493, -3.3875, -6.5765
1496712117.6737689972,1496712117.6761770248, -1.1394, -0.1338, -0.0835, -6.1493, -3.3875, -6.5765
1496712117.6762459278,1496712117.6786489487, -1.1394, -0.1338, -0.0835, -6.1493, -3.3875, -6.5765
1496712117.6787180901,1496712117.6811230183, -1.1394, -0.1338, -0.0835, -6.1951, -3.0518, -6.2561
1496712117.6811931133,1496712117.6836380959, -1.1394, -0.1338, -0.0854, -6.1951, -3.0518, -6.2561
1496712117.6837079525,1496712117.6861131191, -1.1416, -0.1292, -0.0854, -6.1951, -3.0518, -6.2561
1496712117.6861820221,1496712117.6885910034, -1.1416, -0.1292, -0.0854, -6.1951, -3.0518, -6.2561
1496712117.6886610985,1496712117.6910650730, -1.1416, -0.1292, -0.0854, -6.1951, -3.3722, -6.4850
