start
-1.156003,-1.079908,-1.115995,-1.307133,-1.095500,-0.760700,-0.855000,-0.529800,-1.314900,-1.681900,-2.019000,-3.481900,0.219400,0.921200,1.164000,2.952100,0.000000,0.000000,0.000000,0.128000,0.000921,0.086031,0.048213,0.407125,0.030350,0.293310,0.219575,0.638063,-0.880685,-0.535570,-3.237620,-2.456273,8.231287,1.881629,13.845152,8.868304,
-1.127324,-0.852992,-1.669709,-1.073433,-0.935300,0.485100,-0.350300,-0.350300,-1.312300,-2.406000,-4.286100,-1.276600,0.377000,2.891100,3.935800,0.926300,0.000000,0.256000,0.136000,0.000000,0.007995,0.562531,0.607410,0.038183,0.089413,0.750020,0.779365,0.195405,-0.113247,-0.183826,-2.282115,2.674555,3.010089,2.774398,8.346258,10.663511,
-1.205523,-0.933081,-1.566136,-1.197444,-0.350300,0.672600,-0.986100,-0.553000,-4.286100,-2.526400,-4.336900,-4.336900,3.935800,3.199000,3.350800,3.783900,0.144000,0.256000,0.048000,0.120000,0.522461,0.757475,0.321361,0.455962,0.722815,0.870330,0.566887,0.675250,-3.598262,0.167027,-2.714180,-3.946865,15.966041,2.248783,13.991686,18.761089,
-1.105329,-0.943144,-1.684022,-1.067988,-0.776100,0.422900,-0.415300,-0.415300,-1.365500,-2.527800,-4.332000,-1.349400,0.589400,2.950700,3.916700,0.934100,0.000000,0.328000,0.160000,0.000000,0.014837,0.710680,0.658259,0.048031,0.121808,0.843019,0.811332,0.219159,-0.060597,0.098886,-2.022182,0.830768,3.595071,2.233215,7.572413,3.337192,
-1.089141,-0.926887,-1.667997,-1.124504,-0.415300,0.702400,-0.764600,-0.743700,-1.349400,-2.615200,-3.312300,-1.714400,0.934100,3.317600,2.547700,0.970700,0.000000,0.320000,0.072000,0.000000,0.038631,0.835709,0.429485,0.043364,0.196547,0.914171,0.655351,0.208241,0.557753,0.122724,-0.916110,-0.817379,2.458111,2.401808,3.496605,3.985753,
-1.116906,-0.912013,-1.606213,-1.195087,-0.743700,0.391600,-0.316900,-0.627900,-1.714400,-2.185500,-3.805200,-2.113000,0.970700,2.577100,3.488300,1.485100,0.000000,0.336000,0.320000,0.000000,0.041559,0.640425,0.725029,0.094887,0.203860,0.800266,0.851487,0.308038,-0.745229,0.020903,-0.802349,-0.632258,3.959162,2.006607,3.575661,3.949833,
-1.218848,-1.107910,-1.586745,-1.175907,-0.672600,0.233900,-0.772700,-1.135700,-2.113000,-2.113000,-2.544700,-1.269000,1.440400,2.346900,1.772000,0.133300,0.000000,0.168000,0.000000,0.000000,0.102657,0.479313,0.316489,0.001639,0.320401,0.692324,0.562574,0.040481,-0.803946,0.413575,-0.445060,-1.019340,4.023782,2.309271,1.913275,2.624619,
-1.592871,-1.060937,-1.667696,-1.162614,-1.209000,-0.377900,-0.710900,-1.098400,-2.183100,-2.012700,-2.853500,-1.302500,0.974100,1.634800,2.142600,0.204100,0.000000,0.000000,0.064000,0.000000,0.093950,0.187675,0.391544,0.002070,0.306513,0.433215,0.625735,0.045495,-0.296941,-0.370560,-0.334388,-1.642900,1.848724,2.552509,1.943542,6.153771,
start
-1.168871,-1.037093,-1.200433,-1.277792,-1.104200,-0.170700,-0.972700,-0.479500,-1.253400,-2.041700,-2.647700,-3.626000,0.149200,1.871000,1.675000,3.146500,0.000000,0.064000,0.024000,0.168000,0.000930,0.259785,0.096316,0.514262,0.030494,0.509691,0.310348,0.717120,-0.540591,-0.184236,-2.970411,-2.386957,4.466179,2.215153,12.679181,8.023892,
