1496595594.5000269413,1496595594.5124800205, -1.1287,  0.0037, -0.2146, -8.2092, -1.4038, -7.2021
1496595594.5126390457,1496595594.5151450634, -1.1343, -0.0063, -0.2146, -8.2092, -1.4038, -7.2021
1496595594.5152239799,1496595594.5177130699, -1.1343, -0.0063, -0.2146, -8.1177, -1.6327, -7.1716
1496595594.5177841187,1496595594.5202109814, -1.1343, -0.0063, -0.2146, -8.1177, -1.6327, -7.1716
1496595594.5202820301,1496595594.5226600170, -1.1343, -0.0063, -0.2146, -8.1177, -1.6327, -7.1716
1496595594.5227320194,1496595594.5251030922, -1.1343, -0.0063, -0.2146, -8.1177, -1.6327, -7.1716
1496595594.5251739025,1496595594.5275640488, -1.1343, -0.0063, -0.2146, -4.2114, -1.9379, -7.0190
1496595594.5276339054,1496595594.5299549103, -1.1343, -0.0063, -0.2146, -7.5531, -1.9379, -7.0190
1496595594.5300259590,1496595594.5323081017, -1.1343, -0.0142, -0.2043, -7.5531, -1.9379, -7.0190
1496595594.5323779583,1496595594.5346651077, -1.1387, -0.0142, -0.2043, -7.5531, -1.9379, -7.0190
1496595594.5347340107,1496595594.5370221138, -1.1387, -0.0142, -0.2043, -7.5531, -1.9379, -7.0190
1496595594.5370919704,1496595594.5394370556, -1.1387, -0.0142, -0.2043, -6.4850, -1.0834, -6.8054
1496595594.5395059586,1496595594.5417959690, -1.1387, -0.0142, -0.2043, -6.4850, -1.0834, -6.8054
1496595594.5418651104,1496595594.5441460609, -1.1387, -0.0142, -0.2043, -6.4850, -1.0834, -6.8054
1496595594.5442149639,1496595594.5464980602, -1.1387, -0.0142, -0.2043, -6.4850, -1.0834, -6.8054
1496595594.5465669632,1496595594.5489380360, -1.1387, -0.0142, -0.2043, -5.8594, -1.0376, -6.1951
1496595594.5490078926,1496595594.5512909889, -1.1387, -0.0142, -0.2043, -5.8594, -1.0376, -6.1951
1496595594.5513598919,1496595594.5536479950, -1.1448, -0.0085, -0.2097, -5.8594, -1.0376, -6.1951
1496595594.5537168980,1496595594.5560009480, -1.1448, -0.0085, -0.2097, -5.8594, -1.0376, -6.1951
1496595594.5560710430,1496595594.5584030151, -1.1448, -0.0085, -0.2097, -5.8594, -1.0376, -6.1951
1496595594.5584719181,1496595594.5608859062, -1.1448, -0.0085, -0.2097, -5.6458, -0.8850, -5.9509
1496595594.5609579086,1496595594.5633640289, -1.1448, -0.0085, -0.2097, -5.6458, -0.8850, -5.9509
1496595594.5634350777,1496595594.5658459663, -1.1448, -0.0085, -0.2097, -5.6458, -0.8850, -5.9509
1496595594.5659179688,1496595594.5683341026, -1.1448, -0.0085, -0.2097, -5.6458, -0.8850, -5.9509
1496595594.5684049129,1496595594.5708088875, -1.1448, -0.0085, -0.2097, -5.5847, -0.9766, -5.6915
1496595594.5708789825,1496595594.5732920170, -1.1355, -0.0083, -0.2180, -5.5847, -0.9766, -5.6915
