1496712069.5654339790,1496712069.5770790577, -1.1511,  0.0667, -0.1865, -6.3934, -2.5330, -4.6844
1496712069.5772359371,1496712069.5807259083, -1.1511,  0.0667, -0.1865, -6.4087, -2.2278, -4.9591
1496712069.5808041096,1496712069.5832359791, -1.1511,  0.0667, -0.1865, -6.4087, -2.2278, -4.9591
1496712069.5833070278,1496712069.5857191086, -1.1511,  0.0667, -0.1865, -6.4087, -2.2278, -4.9591
1496712069.5857899189,1496712069.5881979465, -1.1511,  0.0667, -0.1865, -6.4087, -1.8768, -5.2185
1496712069.5882670879,1496712069.5906779766, -1.1511,  0.0667, -0.1865, -6.1035, -1.8768, -5.2185
1496712069.5907480717,1496712069.5931510925, -1.1455,  0.0637, -0.1865, -6.1035, -1.8768, -5.2185
1496712069.5932850838,1496712069.5955750942, -1.1455,  0.0637, -0.1865, -6.1035, -1.8768, -5.2185
1496712069.5956439972,1496712069.5979299545, -1.1455,  0.0637, -0.1865, -6.1035, -1.8768, -5.2185
1496712069.5980000496,1496712069.6002790928, -1.1455,  0.0637, -0.1865, -6.2714, -2.1362, -4.8828
1496712069.6003479958,1496712069.6026279926, -1.1455,  0.0637, -0.1865, -6.2714, -2.1362, -4.8828
1496712069.6026968956,1496712069.6049950123, -1.1455,  0.0637, -0.1865, -6.2714, -2.1362, -4.8828
1496712069.6050639153,1496712069.6073451042, -1.1455,  0.0637, -0.1865, -6.2714, -2.1362, -4.8828
1496712069.6074140072,1496712069.6096980572, -1.1455,  0.0637, -0.1865, -5.9967, -2.1973, -5.0964
1496712069.6097679138,1496712069.6120450497, -1.1455,  0.0703, -0.1799, -5.9967, -2.1973, -5.0964
1496712069.6121149063,1496712069.6145460606, -1.1436,  0.0703, -0.1799, -5.9967, -2.1973, -5.0964
1496712069.6146159172,1496712069.6169030666, -1.1436,  0.0703, -0.1799, -5.9967, -2.1973, -5.0964
1496712069.6169719696,1496712069.6192519665, -1.1436,  0.0703, -0.1799, -5.9967, -2.1973, -5.0964
1496712069.6193220615,1496712069.6216950417, -1.1436,  0.0703, -0.1799, -6.5765, -2.2125, -5.0964
1496712069.6217648983,1496712069.6241419315, -1.1436,  0.0703, -0.1799, -6.5765, -2.2125, -5.0964
1496712069.6242120266,1496712069.6264910698, -1.1436,  0.0703, -0.1799, -6.5765, -2.2125, -5.0964
1496712069.6265609264,1496712069.6288449764, -1.1436,  0.0703, -0.1799, -6.5765, -2.2125, -5.0964
1496712069.6289141178,1496712069.6311941147, -1.1436,  0.0703, -0.1799, -6.5460, -2.1362, -5.2032
1496712069.6312639713,1496712069.6336450577, -1.1487,  0.0591, -0.1860, -6.5460, -2.1362, -5.2032
1496712069.6337149143,1496712069.6360828876, -1.1487,  0.0591, -0.1860, -6.5460, -2.1362, -5.2032
1496712069.6361520290,1496712069.6385159492, -1.1487,  0.0591, -0.1860, -6.5460, -2.1362, -5.2032
1496712069.6385860443,1496712069.6410050392, -1.1487,  0.0591, -0.1860, -6.5460, -2.4109, -5.2948
1496712069.6410779953,1496712069.6433610916, -1.1487,  0.0591, -0.1860, -6.3019, -2.4109, -5.2948
1496712069.6434309483,1496712069.6457109451, -1.1487,  0.0591, -0.1860, -6.3019, -2.4109, -5.2948
1496712069.6457810402,1496712069.6480600834, -1.1487,  0.0591, -0.1860, -6.3019, -2.4109, -5.2948
1496712069.6481299400,1496712069.6504049301, -1.1487,  0.0591, -0.1860, -6.3019, -2.4109, -5.2948
1496712069.6504731178,1496712069.6527500153, -1.1438,  0.0642, -0.1799, -6.0577, -2.1057, -5.1117
1496712069.6528201103,1496712069.6551508904, -1.1438,  0.0642, -0.1799, -6.0577, -2.1057, -5.1117
1496712069.6552209854,1496712069.6575000286, -1.1438,  0.0642, -0.1799, -6.0577, -2.1057, -5.1117
1496712069.6575698853,1496712069.6598479748, -1.1438,  0.0642, -0.1799, -6.0577, -2.1057, -5.1117
1496712069.6599171162,1496712069.6621930599, -1.1438,  0.0642, -0.1799, -6.0577, -2.3346, -4.6844
1496712069.6622610092,1496712069.6646900177, -1.1438,  0.0642, -0.1799, -6.4545, -2.3346, -4.6844
1496712069.6647610664,1496712069.6670429707, -1.1438,  0.0642, -0.1799, -6.4545, -2.3346, -4.6844
1496712069.6671121120,1496712069.6693890095, -1.1438,  0.0642, -0.1799, -6.4545, -2.3346, -4.6844
1496712069.6694569588,1496712069.6717340946, -1.1438,  0.0642, -0.1963, -6.4545, -2.3346, -4.6844
1496712069.6718020439,1496712069.6740961075, -1.1453,  0.0571, -0.1963, -5.7831, -2.4109, -5.0659
1496712069.6741650105,1496712069.6764500141, -1.1453,  0.0571, -0.1963, -5.7831, -2.4109, -5.0659
1496712069.6766660213,1496712069.6789560318, -1.1453,  0.0571, -0.1963, -5.7831, -2.4109, -5.0659
1496712069.6790249348,1496712069.6813039780, -1.1453,  0.0571, -0.1963, -5.7831, -2.4109, -5.0659
1496712069.6813728809,1496712069.6837708950, -1.1453,  0.0571, -0.1963, -5.4016, -2.2583, -4.6539
1496712069.6838409901,1496712069.6861310005, -1.1453,  0.0571, -0.1963, -5.4016, -2.2583, -4.6539
1496712069.6862010956,1496712069.6884849072, -1.1453,  0.0571, -0.1963, -5.4016, -2.2583, -4.6539
1496712069.6885559559,1496712069.6908349991, -1.1453,  0.0571, -0.1963, -5.4016, -2.2583, -4.6539
1496712069.6909039021,1496712069.6931910515, -1.1479,  0.0735, -0.1868, -5.4016, -2.2583, -4.6539
1496712069.6934189796,1496712069.6958320141, -1.1479,  0.0735, -0.1868, -5.5084, -2.1362, -4.8523
1496712069.6959009171,1496712069.6983120441, -1.1479,  0.0735, -0.1868, -5.5084, -2.1362, -4.8523
1496712069.6983809471,1496712069.7007889748, -1.1479,  0.0735, -0.1868, -5.5084, -2.1362, -4.8523
1496712069.7008590698,1496712069.7032759190, -1.1479,  0.0735, -0.1868, -5.5084, -2.1362, -4.8523
1496712069.7033460140,1496712069.7057490349, -1.1479,  0.0735, -0.1868, -5.3101, -2.1667, -5.0659
1496712069.7058188915,1496712069.7082269192, -1.1479,  0.0735, -0.1868, -5.3101, -2.1667, -5.0659
1496712069.7082970142,1496712069.7107019424, -1.1479,  0.0735, -0.1868, -5.3101, -2.1667, -5.0659
1496712069.7107720375,1496712069.7131791115, -1.1521,  0.0632, -0.1924, -5.3101, -2.1667, -5.0659
