start
-1.453439,-1.428770,-1.711334,-1.793363,-0.952600,0.267600,3.073500,-0.561800,-2.595200,-4.174800,-7.998000,-3.716300,1.642600,4.442400,11.071500,3.154500,0.072000,0.448000,1.072000,0.152000,0.244904,1.267711,5.379751,0.510803,0.494878,1.125927,2.319429,0.714705,-1.059575,-0.801615,-0.551588,-0.442146,2.852556,3.139195,4.905583,2.628836,
-1.409515,-1.945891,-1.588217,-1.625660,-0.561800,5.335000,-0.631300,6.750000,-2.591300,-7.363800,-2.538800,-7.622800,2.029500,12.698800,1.907500,14.372800,0.200000,1.216000,0.000000,1.160000,0.541778,6.837130,0.396625,7.533608,0.736056,2.614791,0.629782,2.744742,-0.517914,0.879035,0.132410,1.104820,1.681542,5.646418,1.597516,7.049660,
-1.699478,-1.667272,-1.798719,-2.014464,6.750000,-0.458500,4.740500,-0.619600,-7.622800,-2.616500,-5.923100,-5.157200,14.372800,2.158000,10.663600,4.537600,1.152000,0.136000,1.032000,0.280000,7.722383,0.396590,4.748639,0.978429,2.778918,0.629754,2.179137,0.989156,1.098290,0.436369,1.212012,-1.746518,6.884635,2.139974,6.125930,6.904580,
-1.890126,-1.926754,-1.738924,-1.926423,-0.619600,5.391600,-0.715600,0.940700,-4.054200,-7.998000,-2.758800,-5.603000,3.434600,13.389601,2.043200,6.543700,0.256000,1.280000,0.200000,0.712000,0.557028,6.957402,0.416770,2.365747,0.746343,2.637689,0.645577,1.538098,-0.439144,0.519691,0.097661,-0.494164,3.527992,5.686931,1.715150,3.345251,
-1.915578,-1.616393,-1.889509,-1.955668,0.940700,-0.364000,0.289300,-0.624800,-5.603000,-2.346200,-5.703900,-5.411400,6.543700,1.982200,5.993200,4.786600,0.736000,0.064000,0.840000,0.248000,2.809887,0.302361,2.302828,1.130182,1.676272,0.549873,1.517507,1.063100,-0.875000,0.553887,-0.705469,-1.980736,3.528089,2.519114,3.295483,7.423062,
-1.781259,-1.638667,-2.082509,-1.634107,-0.624800,0.268800,-0.303000,-0.266600,-5.411400,-5.481200,-4.229200,-3.754400,4.786600,5.750000,3.926200,3.487800,0.184000,0.584000,0.248000,0.320000,0.855890,1.935330,0.714512,0.952278,0.925143,1.391161,0.845288,0.975847,-2.197116,-1.204595,-0.630560,-0.773948,9.804021,4.293616,4.137952,2.817170,
-1.618250,-2.000538,-1.731506,-2.076560,-0.266600,2.360800,-0.866500,2.415000,-3.512900,-6.510700,-3.098400,-7.998000,3.246300,8.871500,2.231900,10.413000,0.160000,0.936000,0.064000,1.040000,0.631454,3.682322,0.279997,4.563869,0.794641,1.918938,0.529147,2.136321,-0.086111,-0.171507,-0.909559,-0.801336,2.301034,3.942529,3.761075,5.164840,
-2.094923,-1.424004,-1.692663,-1.159106,2.415000,-0.405300,-0.401100,-0.931400,-7.998000,-3.185300,-5.448500,-1.625000,10.413000,2.780000,5.047400,0.693600,1.040000,0.168000,0.256000,0.000000,4.573733,0.509695,1.292946,0.038638,2.138629,0.713929,1.137078,0.196565,-0.773652,-0.770490,-2.205585,-1.137891,5.115761,3.381727,7.811558,3.469143,
-1.116893,-1.195760,-1.153443,-1.109473,-0.931400,-0.961900,-1.090300,-1.074200,-1.374500,-1.625000,-1.204100,-1.142300,0.443100,0.663100,0.113800,0.068100,0.000000,0.000000,0.000000,0.000000,0.014127,0.030375,0.000623,0.000562,0.118856,0.174285,0.024969,0.023700,-0.381990,-1.302788,-0.092202,-0.039427,2.562039,3.874641,2.416458,1.552900,
start
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.209866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.209810,0.000000,-34371817472.000000,26.787842,0.000000,0.000000,0.000000,0.000000,-34371817472.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
