start
-1.312908,-1.091364,-1.044791,-1.142256,-1.135500,-0.476600,-0.422900,-1.079100,-1.831800,-1.819600,-3.262700,-1.289300,0.696300,1.343000,2.839800,0.210200,0.000000,0.000000,0.192000,0.000000,0.050768,0.218465,0.480983,0.001890,0.225319,0.467403,0.693529,0.043473,-1.222014,-0.078805,-2.235720,-2.236393,3.160239,1.386856,7.180438,8.648318,
-1.541886,-0.840843,-1.078052,-1.151180,-1.157000,-0.091300,-0.484400,-1.060800,-2.420400,-2.420400,-2.036400,-1.301000,1.263400,2.329100,1.552000,0.240200,0.000000,0.216000,0.000000,0.000000,0.108446,0.656687,0.116192,0.005146,0.329312,0.810362,0.340870,0.071734,-1.178372,-0.812869,-1.031322,-0.690985,3.645771,2.081963,4.867141,2.335224,
-1.512459,-0.829689,-1.024232,-1.148419,-1.060800,-0.077100,-0.280500,-1.053700,-2.277800,-2.277800,-2.221400,-1.260700,1.217000,2.200700,1.940900,0.207000,0.000000,0.216000,0.064000,0.000000,0.089534,0.565094,0.258559,0.002572,0.299223,0.751727,0.508487,0.050715,-0.582842,-0.728430,-0.748899,-0.057082,2.837102,1.907513,3.325307,2.710529,
-1.568790,-0.775269,-1.227897,-1.135894,-1.157000,-0.011000,0.095200,-0.979700,-2.419400,-2.419400,-4.303000,-1.254900,1.262400,2.408400,4.398200,0.275200,0.000000,0.224000,0.280000,0.000000,0.125990,0.642646,0.940291,0.005591,0.354950,0.801652,0.969686,0.074774,-1.099481,-0.865623,-2.132626,0.482433,3.417078,2.135856,7.560606,2.310503,
-1.579593,-0.753650,-1.164370,-1.108431,-1.154500,-0.146000,-0.482400,-0.981400,-2.236300,-2.123000,-2.935800,-1.200700,1.081800,1.977000,2.453400,0.219300,0.000000,0.152000,0.064000,0.000000,0.091982,0.486759,0.314494,0.002943,0.303285,0.697681,0.560797,0.054251,-0.619018,-0.896998,-1.821597,0.712366,2.595819,2.246228,6.701427,3.387806,
-1.566722,-0.766099,-1.149221,-1.135282,-1.074500,-0.075900,-0.265900,-1.065400,-2.185500,-2.143100,-3.018300,-1.232900,1.111000,2.067200,2.752400,0.167500,0.000000,0.112000,0.064000,0.000000,0.099689,0.483393,0.394143,0.001922,0.315736,0.695264,0.627808,0.043845,-0.477495,-0.802003,-1.583081,-0.295152,2.377491,2.161244,5.597574,2.701867,
-1.433624,-0.783983,-1.287229,-1.139722,-1.166700,-0.116700,-0.911600,-1.069600,-1.780500,-1.805900,-2.193400,-1.237800,0.613800,1.689200,1.281800,0.168200,0.000000,0.064000,0.000000,0.000000,0.031168,0.290106,0.096540,0.001333,0.176544,0.538615,0.310709,0.036514,-0.571379,-0.516428,-1.480138,0.540195,2.031643,1.978178,5.611589,2.468087,
start
-1.494835,-0.877592,-1.000915,-1.138898,-1.125200,-0.122300,-0.123000,-1.015900,-2.083500,-2.199500,-2.576900,-1.353000,0.958300,2.077200,2.453900,0.337100,0.000000,0.232000,0.128000,0.000000,0.072061,0.582280,0.389271,0.005923,0.268442,0.763073,0.623916,0.076958,-0.127584,-0.586852,-1.142149,-0.474746,1.756288,1.759264,3.917577,2.791499,
-1.501440,-0.900872,-1.164046,-1.142252,-1.086700,-0.025600,-0.140100,-0.958300,-2.220000,-2.430200,-3.596200,-1.325000,1.133300,2.404600,3.456100,0.366700,0.000000,0.208000,0.192000,0.000000,0.092896,0.759728,0.555575,0.008209,0.304788,0.871624,0.745369,0.090606,-0.512419,-0.747457,-2.072517,0.465394,2.569184,1.884689,7.652670,3.035549,
-1.527396,-0.844647,-1.194157,-1.144745,-1.123800,-0.109900,0.079300,-0.991200,-2.283400,-2.320800,-3.141600,-1.442900,1.159600,2.210900,3.220900,0.451700,0.000000,0.208000,0.200000,0.000000,0.094298,0.635091,0.622007,0.009847,0.307079,0.796926,0.788674,0.099234,-0.682581,-0.790029,-1.275343,-0.843263,2.849117,1.999030,4.321028,4.723851,
-1.531348,-0.838149,-1.090845,-1.148448,-1.049300,-0.049800,-0.176500,-1.070800,-2.497800,-2.497800,-3.400400,-1.331500,1.448500,2.448000,3.223900,0.260700,0.000000,0.216000,0.128000,0.000000,0.114896,0.693807,0.587188,0.004059,0.338963,0.832951,0.766282,0.063707,-0.885375,-0.758377,-1.523713,-1.172890,3.943693,2.004595,5.687543,4.144713,
-1.522578,-0.841808,-1.117072,-1.163219,-1.088400,0.017300,-0.365500,-1.029300,-2.397900,-2.397900,-2.441200,-1.454800,1.309500,2.415200,2.075700,0.425500,0.000000,0.216000,0.064000,0.000000,0.111041,0.669387,0.325576,0.013582,0.333228,0.818161,0.570592,0.116542,-0.863159,-0.739533,-0.683689,-0.640772,3.050386,1.880719,3.059068,2.534993,
