start
-1.093904,-1.458780,-0.446446,-1.281692,-0.720700,-0.824000,0.277100,2.367400,-1.357400,-2.921900,-2.427200,-7.922900,0.636700,2.097900,2.704300,10.290300,0.000000,0.128000,0.064000,1.136000,0.026561,0.417987,0.413656,5.450376,0.162977,0.646519,0.643161,2.334604,0.382270,-1.338251,-1.727980,-1.316410,2.762526,3.400944,6.099179,5.008416,
-1.133949,-1.415333,-0.469541,-1.417825,-0.956100,-0.827900,0.056900,2.212600,-1.297600,-2.612500,-1.804400,-6.984600,0.341500,1.784600,1.861300,9.197200,0.000000,0.064000,0.168000,1.112000,0.004577,0.286059,0.349291,4.742088,0.067654,0.534845,0.591008,2.177634,0.215083,-0.998558,-1.359620,-1.166247,5.378565,2.703453,3.433314,4.086142,
-1.143875,-1.499682,-0.408847,-1.137016,-1.081100,-0.617400,-0.019300,1.687700,-1.200900,-2.871100,-2.182400,-7.250200,0.119800,2.253700,2.163100,8.937900,0.000000,0.128000,0.080000,1.040000,0.000711,0.406386,0.319685,5.011292,0.026668,0.637484,0.565407,2.238591,-0.043144,-1.015312,-2.267824,-1.451519,2.948510,2.939963,7.290056,4.726790,
-1.143698,-1.497348,-0.375232,-1.304896,-0.985800,-0.407000,0.168000,1.585900,-1.327400,-3.255600,-1.861300,-6.848900,0.341600,2.848600,2.029300,8.434800,0.000000,0.192000,0.064000,1.064000,0.005512,0.596056,0.278099,4.036983,0.074241,0.772047,0.527351,2.009225,-0.625916,-0.751392,-1.685709,-1.173025,3.803122,2.778908,5.014883,4.580980,
-1.168110,-1.443515,-0.420973,-1.237394,-1.072000,-0.597200,0.069800,2.030500,-1.467000,-2.772200,-2.220500,-7.234900,0.395000,2.175000,2.290300,9.265400,0.000000,0.064000,0.104000,1.184000,0.005294,0.337027,0.346728,5.081156,0.072761,0.580540,0.588836,2.254142,-1.075753,-0.650684,-2.032224,-1.009583,4.760420,2.592731,6.320111,3.989849,
start
-1.136382,-1.489500,-0.505963,-1.269781,-0.817600,-0.680200,0.098600,1.447000,-1.286100,-3.278600,-3.455600,-7.182900,0.468500,2.598400,3.554200,8.629900,0.000000,0.080000,0.224000,1.184000,0.008890,0.380997,0.928078,5.325892,0.094288,0.617250,0.963368,2.307790,2.197183,-1.476619,-2.333589,-1.412610,8.844766,5.166791,6.950938,3.949752,
-1.178389,-1.495681,-0.463237,-1.360114,-0.954600,-0.378900,0.226100,1.774200,-1.534700,-2.795400,-2.874300,-6.534400,0.580100,2.416500,3.100400,8.308599,0.000000,0.168000,0.192000,1.208000,0.017750,0.499574,0.676637,5.252062,0.133230,0.706806,0.822579,2.291738,-1.011365,-0.329774,-2.256513,-1.208174,4.080458,2.131887,6.744915,3.612383,
-1.154761,-1.533398,-0.533840,-1.086596,-1.022900,-0.769000,0.550500,2.089400,-1.265100,-4.268100,-4.268100,-6.504200,0.242200,3.499100,4.818600,8.593600,0.000000,0.112000,0.464000,1.088000,0.005075,0.589845,1.459823,5.233126,0.071237,0.768014,1.208231,2.287603,0.159410,-1.789251,-1.944851,-1.322287,2.585166,5.910677,5.788834,4.175903,
-1.125722,-1.551410,-0.562113,-1.202002,-0.816700,-0.948200,0.126500,2.124000,-1.241500,-3.590600,-5.232200,-6.979500,0.424800,2.642400,5.358700,9.103500,0.000000,0.192000,0.280000,1.352000,0.010310,0.489309,1.711872,5.868458,0.101538,0.699506,1.308385,2.422490,1.793499,-1.784796,-2.986355,-1.019513,6.032894,5.343561,10.651176,3.236660,
-1.113023,-1.548994,-0.480852,-1.460820,-0.750200,-0.556200,0.595000,3.282200,-1.320800,-2.699500,-3.246100,-6.826200,0.570600,2.143300,3.841100,10.108400,0.000000,0.072000,0.200000,1.504000,0.022899,0.373708,0.765695,5.800309,0.151323,0.611317,0.875040,2.408383,0.641560,-0.404760,-1.873190,-0.604648,2.504179,2.229040,6.792947,3.275678,
