1496595609.9303760529,1496595609.9420928955, -1.1543, -0.0483, -0.1445, -3.5248, -0.0153, -2.7161
1496595609.9422490597,1496595609.9455020428, -1.1543, -0.0483, -0.1445, -3.5248, -0.0153, -2.7161
1496595609.9455800056,1496595609.9480729103, -1.1543, -0.0483, -0.1445, -3.5248, -0.0153, -2.7161
1496595609.9481511116,1496595609.9505169392, -1.1543, -0.0483, -0.1445, -3.2196, -0.2441, -2.7161
1496595609.9505879879,1496595609.9529550076, -1.1543, -0.0483, -0.1177, -3.2196, -0.2441, -2.7161
1496595609.9530270100,1496595609.9557290077, -1.1448, -0.0288, -0.1177, -3.2196, -0.2441, -2.7161
1496595609.9558079243,1496595609.9582479000, -1.1448, -0.0288, -0.1177, -3.2196, -0.2441, -2.7161
1496595609.9583189487,1496595609.9606049061, -1.1448, -0.0288, -0.1177, -3.2196, -0.2441, -2.5635
1496595609.9606750011,1496595609.9629580975, -1.1448, -0.0288, -0.1177, -4.0436, -0.0153, -2.5635
1496595609.9630279541,1496595609.9654319286, -1.1448, -0.0288, -0.1177, -4.0436, -0.0153, -2.5635
1496595609.9655039310,1496595609.9677910805, -1.1448, -0.0288, -0.1177, -4.0436, -0.0153, -2.5635
1496595609.9678618908,1496595609.9702460766, -1.1448, -0.0288, -0.1177, -4.0436, -0.0153, -2.5635
1496595609.9703168869,1496595609.9726860523, -1.1448, -0.0288, -0.1206, -4.3488,  0.0610, -2.7161
1496595609.9727580547,1496595609.9751749039, -1.1575, -0.0383, -0.1206, -4.3488,  0.0610, -2.7161
1496595609.9752459526,1496595609.9776530266, -1.1575, -0.0383, -0.1206, -4.3488,  0.0610, -2.7161
1496595609.9777250290,1496595609.9800689220, -1.1575, -0.0383, -0.1206, -4.3488,  0.0610, -2.7161
1496595609.9801409245,1496595609.9824259281, -1.1575, -0.0383, -0.1206, -5.0964,  0.7935, -2.8229
1496595609.9824969769,1496595609.9847860336, -1.1575, -0.0383, -0.1206, -5.0964,  0.7935, -2.8229
1496595609.9848558903,1496595609.9871380329, -1.1575, -0.0383, -0.1206, -5.0964,  0.7935, -2.8229
