1496711917.8754920959,1496711917.8868780136, -1.1382,  0.0583, -0.2458, -7.1411, -3.1738, -5.2338
1496711917.8870859146,1496711917.8895530701, -1.1382,  0.0583, -0.2458, -7.4310, -3.1738, -5.2338
1496711917.8896250725,1496711917.8920199871, -1.1382,  0.0583, -0.2458, -7.4310, -3.1738, -5.2338
1496711917.8920900822,1496711917.8944780827, -1.1382,  0.0583, -0.2458, -7.4310, -3.1738, -5.2338
1496711917.8945479393,1496711917.8970510960, -1.1382,  0.0583, -0.2458, -7.1106, -2.8839, -5.0659
1496711917.8971219063,1496711917.8995230198, -1.1428,  0.0542, -0.2468, -7.1106, -2.8839, -5.0659
1496711917.8995919228,1496711917.9019849300, -1.1428,  0.0542, -0.2468, -7.1106, -2.8839, -5.0659
1496711917.9020540714,1496711917.9044020176, -1.1428,  0.0542, -0.2468, -7.1106, -2.8839, -5.0659
1496711917.9044730663,1496711917.9067890644, -1.1428,  0.0542, -0.2468, -7.1106, -2.8839, -4.7913
1496711917.9068570137,1496711917.9091420174, -1.1428,  0.0542, -0.2468, -7.1716, -3.1128, -4.7913
1496711917.9092109203,1496711917.9114959240, -1.1428,  0.0542, -0.2468, -7.1716, -3.1128, -4.7913
1496711917.9115650654,1496711917.9138810635, -1.1428,  0.0542, -0.2468, -7.1716, -3.1128, -4.7913
1496711917.9139509201,1496711917.9162321091, -1.1428,  0.0542, -0.2468, -7.1716, -3.1128, -4.7913
1496711917.9163010120,1496711917.9185829163, -1.1406,  0.0564, -0.2395, -7.3090, -2.9144, -5.0964
1496711917.9186530113,1496711917.9209311008, -1.1406,  0.0564, -0.2395, -7.3090, -2.9144, -5.0964
1496711917.9210000038,1496711917.9234299660, -1.1406,  0.0564, -0.2395, -7.3090, -2.9144, -5.0964
1496711917.9235079288,1496711917.9258151054, -1.1406,  0.0564, -0.2395, -7.3090, -2.9144, -5.0964
1496711917.9258849621,1496711917.9281699657, -1.1406,  0.0564, -0.2395, -7.3090, -2.9144, -4.9286
1496711917.9282391071,1496711917.9305219650, -1.1406,  0.0564, -0.2395, -7.2937, -2.8839, -4.9286
1496711917.9305899143,1496711917.9328680038, -1.1406,  0.0564, -0.2395, -7.2937, -2.8839, -4.9286
