timestamp_before,timestamp_after,accel_x,accel_y,accel_z,gyro_x,gyro_y,gryo_z
1494875892.5757880211,1494875892.5782520771, -1.0686, -0.0046, -0.4155, -2.6703, -3.4180,-10.4218
1494875892.5783929825,1494875892.5806810856, -1.0686, -0.0046, -0.4155, -2.6703, -3.4180,-10.4218
1494875892.5807569027,1494875892.5830440521, -1.0759,  0.0007, -0.3989, -2.6703, -3.4180,-10.4218
1494875892.5831179619,1494875892.5854070187, -1.0759,  0.0007, -0.3989, -2.6703, -3.4180,-10.4218
1494875892.5854809284,1494875892.5877809525, -1.0759,  0.0007, -0.3989, -2.5940, -3.8605, -9.8572
1494875892.5878510475,1494875892.5901360512, -1.0759,  0.0007, -0.3989, -2.5940, -3.8605, -9.8572
1494875892.5902080536,1494875892.5924949646, -1.0759,  0.0007, -0.3989, -2.5940, -3.8605, -9.8572
1494875892.5925660133,1494875892.5948519707, -1.0759,  0.0007, -0.3989, -2.5940, -3.8605, -9.8572
1494875892.5949220657,1494875892.5972070694, -1.0759,  0.0007, -0.3989, -2.5940, -3.5095, -9.3384
1494875892.5973520279,1494875892.5996348858, -1.0759,  0.0007, -0.3989, -2.3041, -3.5095, -9.3384
1494875892.5997049809,1494875892.6019859314, -1.0759,  0.0271, -0.3884, -2.3041, -3.5095, -9.3384
1494875892.6020579338,1494875892.6043450832, -1.0710,  0.0271, -0.3884, -2.3041, -3.5095, -9.3384
1494875892.6044149399,1494875892.6066939831, -1.0710,  0.0271, -0.3884, -2.3041, -3.5095, -9.3384
1494875892.6067640781,1494875892.6091940403, -1.0710,  0.0271, -0.3884, -2.6703, -3.0212, -9.3842
1494875892.6092660427,1494875892.6115510464, -1.0710,  0.0271, -0.3884, -2.6703, -3.0212, -9.3842
1494875892.6116220951,1494875892.6139080524, -1.0710,  0.0271, -0.3884, -2.6703, -3.0212, -9.3842
1494875892.6139779091,1494875892.6162629128, -1.0710,  0.0271, -0.3884, -2.6703, -3.0212, -9.3842
1494875892.6163339615,1494875892.6187579632, -1.0710,  0.0271, -0.3884, -2.5940, -2.8076, -9.5062
1494875892.6188290119,1494875892.6211109161, -1.0710,  0.0271, -0.3884, -2.5940, -2.8076, -9.5062
1494875892.6211810112,1494875892.6234641075, -1.0767,  0.0098, -0.3870, -2.5940, -2.8076, -9.5062
1494875892.6235370636,1494875892.6258180141, -1.0767,  0.0098, -0.3870, -2.5940, -2.8076, -9.5062
1494875892.6258890629,1494875892.6282229424, -1.0767,  0.0098, -0.3870, -2.5940, -2.8076, -9.5062
1494875892.6282949448,1494875892.6305749416, -1.0767,  0.0098, -0.3870, -3.3722, -2.2125, -9.5367
1494875892.6306459904,1494875892.6329319477, -1.0767,  0.0098, -0.3870, -3.3722, -2.2125, -9.5367
1494875892.6330029964,1494875892.6352889538, -1.0767,  0.0098, -0.3870, -3.3722, -2.2125, -9.5367
1494875892.6353600025,1494875892.6376879215, -1.0767,  0.0098, -0.3870, -3.3722, -2.2125, -9.5367
1494875892.6377589703,1494875892.6400399208, -1.0767,  0.0098, -0.3870, -4.2267, -2.2278, -9.6283
1494875892.6401109695,1494875892.6423969269, -1.0747,  0.0051, -0.4009, -4.2267, -2.2278, -9.6283
1494875892.6424679756,1494875892.6449289322, -1.0747,  0.0051, -0.4009, -4.2267, -2.2278, -9.6283
